Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
2015.0,0.0,0.06,0.0,0.01
2003.0,0.05,0.02,0.0,0.0
2002.0,0.05,0.01,0.0,0.0
2010.0,0.06,0.0,0.0,0.0
2010.0,0.06,0.0,0.0,0.0
2005.0,0.06,0.0,0.0,0.0
2010.0,0.0,0.0,0.06,0.0
2014.0,0.0,0.0,0.06,0.0
2011.0,0.06,0.0,0.0,0.0
1993.0,0.0,0.0,0.06,0.0
2003.0,0.03,0.02,0.0,0.01
2008.0,0.06,0.0,0.0,0.0
2007.0,0.0,0.0,0.06,0.0
2011.0,0.0,0.0,0.06,0.0
2012.0,0.03,0.01,0.02,0.0
2008.0,0.06,0.0,0.0,0.0
2010.0,0.0,0.0,0.06,0.0
2006.0,0.0,0.0,0.06,0.0
2011.0,0.0,0.06,0.0,0.0
2007.0,0.06,0.0,0.0,0.0
2008.0,0.0,0.0,0.06,0.0
1997.0,0.04,0.02,0.0,0.0
2008.0,0.05,0.01,0.0,0.01
2004.0,0.06,0.0,0.0,0.0
2009.0,0.0,0.0,0.06,0.0
2010.0,0.0,0.0,0.06,0.0
2015.0,0.0,0.05,0.0,0.01
2002.0,0.0,0.0,0.06,0.0
2007.0,0.0,0.0,0.06,0.0
2009.0,0.06,0.0,0.0,0.0
2014.0,0.0,0.0,0.06,0.0
2012.0,0.0,0.0,0.06,0.0
2009.0,0.0,0.03,0.03,0.0
2004.0,0.03,0.02,0.0,0.01
2005.0,0.05,0.02,0.0,0.0
2000.0,0.0,0.0,0.06,0.0
2004.0,0.03,0.02,0.0,0.01
2011.0,0.0,0.05,0.0,0.01
2007.0,0.06,0.0,0.0,0.0
2001.0,0.05,0.01,0.0,0.0
2007.0,0.0,0.0,0.06,0.0
2009.0,0.0,0.0,0.06,0.0
2007.0,0.0,0.06,0.0,0.01
2003.0,0.05,0.01,0.0,0.0
1998.0,0.0,0.0,0.06,0.0
2008.0,0.06,0.0,0.0,0.0
2015.0,0.02,0.03,0.0,0.01
2011.0,0.04,0.01,0.0,0.01
2008.0,0.05,0.0,0.01,0.0
2007.0,0.06,0.0,0.0,0.01
2008.0,0.06,0.0,0.0,0.0
2002.0,0.05,0.01,0.0,0.0
2014.0,0.0,0.06,0.0,0.01
2013.0,0.03,0.03,0.0,0.01
2004.0,0.0,0.0,0.06,0.0
2013.0,0.0,0.0,0.06,0.0
2007.0,0.0,0.0,0.06,0.0
2008.0,0.0,0.0,0.06,0.0
2006.0,0.06,0.0,0.0,0.0
2014.0,0.0,0.05,0.0,0.01
2002.0,0.05,0.02,0.0,0.0
2011.0,0.0,0.0,0.06,0.0
2004.0,0.03,0.02,0.0,0.01
2004.0,0.05,0.02,0.0,0.0
2003.0,0.03,0.02,0.0,0.01
2014.0,0.03,0.03,0.0,0.01
1995.0,0.04,0.02,0.0,0.0
2004.0,0.05,0.01,0.0,0.0
2005.0,0.01,0.04,0.0,0.01
2007.0,0.06,0.0,0.0,0.0
2013.0,0.0,0.0,0.06,0.0
1994.0,0.0,0.0,0.06,0.0
2002.0,0.05,0.01,0.0,0.0
2005.0,0.05,0.01,0.0,0.0
1998.0,0.04,0.02,0.0,0.0
1995.0,0.04,0.02,0.0,0.0
2008.0,0.0,0.0,0.06,0.0
2005.0,0.0,0.0,0.06,0.0
2009.0,0.0,0.0,0.06,0.0
2014.0,0.0,0.0,0.06,0.0
2011.0,0.01,0.04,0.0,0.01
2007.0,0.06,0.0,0.0,0.0
2011.0,0.0,0.0,0.06,0.0
2007.0,0.0,0.0,0.06,0.0
2009.0,0.06,0.0,0.0,0.0
2010.0,0.06,0.0,0.0,0.0
2002.0,0.03,0.02,0.0,0.01
2008.0,0.06,0.0,0.0,0.0
2014.0,0.03,0.03,0.0,0.0
2004.0,0.04,0.02,0.0,0.0
2008.0,0.06,0.0,0.0,0.0
2011.0,0.0,0.05,0.0,0.02
2001.0,0.04,0.02,0.0,0.0
2015.0,0.0,0.0,0.06,0.0
2011.0,0.0,0.0,0.06,0.0
2011.0,0.0,0.0,0.06,0.0
2008.0,0.06,0.0,0.0,0.0
2006.0,0.05,0.01,0.0,0.0
2008.0,0.0,0.0,0.06,0.0
2006.0,0.05,0.0,0.0,0.01
2009.0,0.06,0.0,0.0,0.0
2001.0,0.04,0.02,0.0,0.0
2000.0,0.03,0.02,0.0,0.0
2010.0,0.01,0.04,0.0,0.01
2011.0,0.05,0.01,0.0,0.0
1995.0,0.0,0.0,0.06,0.0
2007.0,0.06,0.0,0.0,0.0
2005.0,0.05,0.01,0.0,0.0
2016.0,0.05,0.0,0.0,0.01
2012.0,0.0,0.0,0.06,0.0
2005.0,0.03,0.02,0.0,0.01
2002.0,0.03,0.02,0.0,0.0
2011.0,0.06,0.0,0.0,0.0
2010.0,0.06,0.0,0.0,0.0
1998.0,0.0,0.0,0.06,0.0
2000.0,0.03,0.02,0.0,0.0
2007.0,0.0,0.05,0.0,0.01
2004.0,0.05,0.01,0.0,0.0
2015.0,0.0,0.0,0.06,0.0
2011.0,0.0,0.05,0.0,0.01
2005.0,0.05,0.01,0.0,0.0
2005.0,0.04,0.02,0.0,0.0
2016.0,0.01,0.05,0.0,0.01
2011.0,0.0,0.05,0.0,0.01
2001.0,0.03,0.02,0.0,0.01
2014.0,0.0,0.0,0.06,0.0
2001.0,0.0,0.0,0.06,0.0
2006.0,0.03,0.02,0.0,0.01
2005.0,0.0,0.05,0.0,0.01
2011.0,0.06,0.0,0.0,0.0
2006.0,0.0,0.0,0.06,0.0
2013.0,0.0,0.06,0.0,0.0
2016.0,0.0,0.01,0.04,0.0
2001.0,0.03,0.02,0.0,0.01
2009.0,0.0,0.0,0.06,0.0
2010.0,0.0,0.05,0.0,0.01
2011.0,0.0,0.05,0.0,0.01
2008.0,0.03,0.02,0.0,0.01
2008.0,0.03,0.02,0.0,0.01
2003.0,0.03,0.02,0.0,0.01
2008.0,0.0,0.0,0.06,0.0
2014.0,0.0,0.0,0.06,0.0
2005.0,0.05,0.01,0.0,0.0
2003.0,0.05,0.01,0.0,0.0
2006.0,0.03,0.02,0.0,0.01
2001.0,0.03,0.02,0.0,0.0
2015.0,0.04,0.02,0.0,0.01
2011.0,0.05,0.01,0.0,0.0
2007.0,0.06,0.0,0.0,0.0
2001.0,0.0,0.0,0.06,0.0
2009.0,0.03,0.02,0.0,0.01
2015.0,0.0,0.06,0.0,0.0
2016.0,0.04,0.0,0.01,0.01
2005.0,0.04,0.02,0.0,0.0
2002.0,0.04,0.02,0.0,0.0
2008.0,0.05,0.01,0.0,0.0
2010.0,0.0,0.0,0.06,0.0
2012.0,0.0,0.0,0.06,0.0
2011.0,0.04,0.0,0.01,0.0
1995.0,0.0,0.0,0.06,0.0
2014.0,0.0,0.05,0.01,0.01
2011.0,0.0,0.0,0.06,0.0
2006.0,0.0,0.0,0.06,0.0
2005.0,0.05,0.01,0.0,0.0
2009.0,0.06,0.0,0.0,0.0
2010.0,0.06,0.0,0.0,0.0
2009.0,0.06,0.0,0.0,0.0
2015.0,0.0,0.05,0.0,0.01
2010.0,0.0,0.0,0.06,0.0
2010.0,0.06,0.0,0.0,0.0
2016.0,0.03,0.0,0.02,0.01
2009.0,0.0,0.0,0.06,0.0
2009.0,0.0,0.05,0.0,0.01
2011.0,0.0,0.05,0.0,0.01
2007.0,0.05,0.01,0.0,0.0
2009.0,0.05,0.0,0.0,0.0
2008.0,0.06,0.0,0.0,0.0
2008.0,0.0,0.0,0.06,0.0
2005.0,0.05,0.01,0.0,0.0
2003.0,0.05,0.01,0.0,0.0
2007.0,0.05,0.0,0.0,0.01
2011.0,0.05,0.01,0.0,0.0
2002.0,0.03,0.02,0.0,0.01
2006.0,0.0,0.0,0.06,0.0
2007.0,0.06,0.0,0.0,0.0
2007.0,0.0,0.05,0.0,0.01
1998.0,0.0,0.0,0.06,0.0
2008.0,0.0,0.0,0.06,0.0
2009.0,0.05,0.01,0.0,0.0
2002.0,0.04,0.02,0.0,0.0
2010.0,0.06,0.0,0.0,0.0
2007.0,0.05,0.0,0.0,0.01
2003.0,0.05,0.01,0.0,0.0
2009.0,0.06,0.0,0.0,0.0
2014.0,0.0,0.0,0.06,0.0
2010.0,0.0,0.0,0.06,0.0
2003.0,0.05,0.01,0.0,0.0
2008.0,0.0,0.05,0.0,0.01
2008.0,0.04,0.02,0.0,0.01
2011.0,0.04,0.02,0.0,0.01
2007.0,0.05,0.0,0.0,0.0
2009.0,0.04,0.01,0.0,0.0
2002.0,0.05,0.01,0.0,0.0
2008.0,0.06,0.0,0.0,0.0
2014.0,0.0,0.0,0.06,0.0
2012.0,0.03,0.02,0.0,0.01
2008.0,0.0,0.0,0.06,0.0
,0.0,0.0,0.06,0.0
2016.0,0.01,0.02,0.03,0.01
2011.0,0.0,0.0,0.06,0.0
2004.0,0.05,0.01,0.0,0.0
2007.0,0.05,0.0,0.0,0.0
2011.0,0.06,0.0,0.0,0.0
2012.0,0.0,0.0,0.06,0.0
1999.0,0.0,0.0,0.06,0.0
2005.0,0.05,0.01,0.0,0.0
2013.0,0.0,0.05,0.0,0.01
2011.0,0.0,0.0,0.06,0.0
2003.0,0.03,0.02,0.0,0.01
2011.0,0.0,0.0,0.06,0.0
1996.0,0.03,0.02,0.0,0.0
2007.0,0.06,0.0,0.0,0.0
2011.0,0.0,0.05,0.0,0.01
2008.0,0.0,0.0,0.06,0.0
1999.0,0.05,0.01,0.0,0.0
1999.0,0.05,0.01,0.0,0.0
1998.0,0.05,0.01,0.0,0.0
2000.0,0.05,0.01,0.0,0.0
1998.0,0.05,0.01,0.0,0.0
1998.0,0.05,0.01,0.0,0.0
1998.0,0.05,0.01,0.0,0.0
1997.0,0.0,0.0,0.06,0.0
1998.0,0.05,0.01,0.0,0.0
1998.0,0.05,0.01,0.0,0.0
1998.0,0.05,0.01,0.0,0.0
2000.0,0.05,0.01,0.0,0.0
2002.0,0.05,0.01,0.0,0.0
,0.06,0.0,0.0,0.0
2014.0,0.0,0.0,0.06,0.0
2015.0,0.05,0.01,0.0,0.01
2012.0,0.0,0.0,0.06,0.0
2004.0,0.04,0.01,0.0,0.0
2005.0,0.04,0.02,0.0,0.0
2016.0,0.01,0.04,0.0,0.01
2006.0,0.05,0.01,0.0,0.01
2007.0,0.06,0.0,0.0,0.0
1992.0,0.0,0.05,0.0,0.01
2014.0,0.04,0.01,0.0,0.01
2007.0,0.06,0.0,0.0,0.0
2009.0,0.06,0.0,0.0,0.0
2010.0,0.0,0.0,0.06,0.0
,0.03,0.02,0.0,0.01
2008.0,0.06,0.0,0.0,0.0
2010.0,0.03,0.02,0.0,0.0
2010.0,0.04,0.02,0.0,0.0
1999.0,0.03,0.02,0.0,0.0
2006.0,0.06,0.0,0.0,0.0
2006.0,0.05,0.0,0.0,0.0
1994.0,0.0,0.0,0.06,0.0
2013.0,0.0,0.0,0.06,0.0
2009.0,0.0,0.05,0.0,0.01
2003.0,0.03,0.02,0.0,0.01
2008.0,0.06,0.0,0.0,0.0
2006.0,0.03,0.02,0.0,0.01
2004.0,0.03,0.02,0.0,0.01
2015.0,0.03,0.02,0.0,0.01
2004.0,0.04,0.02,0.0,0.0
2010.0,0.04,0.01,0.0,0.01
2002.0,0.04,0.02,0.0,0.0
2007.0,0.0,0.04,0.0,0.02
2004.0,0.0,0.05,0.0,0.01
2008.0,0.0,0.0,0.06,0.0
2009.0,0.0,0.0,0.06,0.0
2010.0,0.06,0.0,0.0,0.0
2008.0,0.06,0.0,0.0,0.0
2008.0,0.06,0.0,0.0,0.0
2012.0,0.03,0.02,0.0,0.0
2012.0,0.06,0.0,0.0,0.0
2006.0,0.05,0.0,0.0,0.01
2005.0,0.04,0.02,0.0,0.0
2015.0,0.0,0.0,0.06,0.0
2006.0,0.0,0.0,0.06,0.0
2014.0,0.0,0.05,0.0,0.0
2016.0,0.0,0.0,0.06,0.0
2010.0,0.06,0.0,0.0,0.0
2005.0,0.05,0.0,0.0,0.0
2000.0,0.0,0.0,0.06,0.0
2003.0,0.04,0.02,0.0,0.0
2010.0,0.0,0.05,0.0,0.01
2004.0,0.04,0.01,0.0,0.0
1994.0,0.0,0.0,0.06,0.0
2013.0,0.05,0.0,0.0,0.0
2008.0,0.02,0.03,0.0,0.01
2015.0,0.0,0.0,0.06,0.0
2010.0,0.0,0.0,0.06,0.0
2010.0,0.05,0.0,0.0,0.0
2007.0,0.0,0.0,0.06,0.0
2002.0,0.03,0.02,0.0,0.0
2009.0,0.0,0.0,0.06,0.0
2016.0,0.02,0.03,0.0,0.0
2007.0,0.05,0.0,0.0,0.0
2005.0,0.05,0.0,0.0,0.0
2011.0,0.06,0.0,0.0,0.0
2006.0,0.05,0.01,0.0,0.01
2009.0,0.0,0.04,0.0,0.02
1995.0,0.03,0.02,0.0,0.0
2005.0,0.04,0.02,0.0,0.0
2006.0,0.05,0.01,0.0,0.0
2003.0,0.05,0.01,0.0,0.0
2002.0,0.04,0.02,0.0,0.0
2011.0,0.05,0.0,0.0,0.0
2016.0,0.0,0.0,0.06,0.0
1995.0,0.0,0.0,0.06,0.0
2002.0,0.05,0.01,0.0,0.0
2009.0,0.0,0.05,0.0,0.0
2014.0,0.03,0.03,0.0,0.01
2012.0,0.0,0.0,0.06,0.0
2015.0,0.0,0.0,0.06,0.0
2005.0,0.03,0.02,0.0,0.01
2011.0,0.0,0.05,0.0,0.01
2005.0,0.04,0.01,0.0,0.0
2007.0,0.05,0.0,0.0,0.0
2013.0,0.0,0.0,0.06,0.0
2008.0,0.05,0.0,0.0,0.0
2003.0,0.04,0.01,0.0,0.0
2010.0,0.0,0.05,0.0,0.01
2007.0,0.05,0.0,0.0,0.0
2014.0,0.03,0.0,0.02,0.01
2014.0,0.0,0.0,0.06,0.0
2005.0,0.05,0.0,0.0,0.0
2014.0,0.0,0.0,0.06,0.0
2001.0,0.03,0.02,0.0,0.01
2014.0,0.0,0.0,0.06,0.0
2005.0,0.05,0.0,0.0,0.0
2010.0,0.06,0.0,0.0,0.0
2009.0,0.05,0.0,0.0,0.0
2016.0,0.0,0.0,0.06,0.0
2006.0,0.0,0.0,0.06,0.0
2004.0,0.03,0.02,0.0,0.01
2006.0,0.0,0.0,0.06,0.0
2008.0,0.03,0.02,0.0,0.0
2011.0,0.05,0.0,0.0,0.0
2007.0,0.01,0.04,0.0,0.01
2004.0,0.04,0.02,0.0,0.0
2004.0,0.04,0.01,0.0,0.0
2012.0,0.0,0.0,0.06,0.0
,0.05,0.0,0.0,0.0
2008.0,0.0,0.0,0.06,0.0
2008.0,0.0,0.0,0.06,0.0
2006.0,0.03,0.02,0.0,0.01
2011.0,0.05,0.0,0.0,0.0
2016.0,0.0,0.0,0.06,0.0
1999.0,0.03,0.02,0.0,0.0
1996.0,0.03,0.02,0.0,0.0
2012.0,0.0,0.0,0.06,0.0
1995.0,0.0,0.0,0.06,0.0
1989.0,0.06,0.0,0.0,0.0
2010.0,0.0,0.0,0.06,0.0
2015.0,0.02,0.03,0.0,0.01
2010.0,0.05,0.0,0.0,0.0
2008.0,0.04,0.0,0.01,0.0
2007.0,0.05,0.0,0.0,0.0
2004.0,0.04,0.02,0.0,0.0
2012.0,0.0,0.05,0.0,0.01
2016.0,0.0,0.0,0.06,0.0
2010.0,0.03,0.02,0.0,0.01
2005.0,0.04,0.01,0.0,0.0
2007.0,0.05,0.0,0.0,0.0
2008.0,0.0,0.0,0.06,0.0
1996.0,0.0,0.0,0.06,0.0
2012.0,0.0,0.0,0.06,0.0
2009.0,0.05,0.01,0.0,0.0
1993.0,0.0,0.0,0.06,0.0
2006.0,0.05,0.0,0.0,0.0
1997.0,0.03,0.02,0.0,0.0
2009.0,0.0,0.05,0.0,0.01
2010.0,0.0,0.0,0.06,0.0
2002.0,0.04,0.01,0.0,0.0
2011.0,0.0,0.04,0.01,0.01
2007.0,0.0,0.0,0.06,0.0
2005.0,0.05,0.0,0.0,0.0
2006.0,0.03,0.02,0.0,0.01
2007.0,0.0,0.0,0.06,0.0
2008.0,0.0,0.0,0.06,0.0
2011.0,0.0,0.0,0.06,0.0
2002.0,0.04,0.01,0.0,0.0
,0.05,0.0,0.0,0.0
2006.0,0.03,0.02,0.0,0.01
2006.0,0.03,0.02,0.0,0.01
2005.0,0.05,0.0,0.0,0.0
1991.0,0.0,0.0,0.06,0.0
2010.0,0.05,0.0,0.0,0.0
2005.0,0.01,0.04,0.0,0.01
2011.0,0.04,0.02,0.0,0.0
2003.0,0.04,0.01,0.0,0.0
2008.0,0.05,0.0,0.0,0.0
2008.0,0.05,0.0,0.0,0.0
2009.0,0.04,0.01,0.0,0.0
2014.0,0.03,0.02,0.0,0.0
2015.0,0.0,0.0,0.06,0.0
1998.0,0.0,0.0,0.05,0.0
2009.0,0.06,0.0,0.0,0.0
2008.0,0.05,0.0,0.0,0.0
2016.0,0.0,0.0,0.06,0.0
2001.0,0.01,0.04,0.0,0.01
2009.0,0.0,0.0,0.06,0.0
2006.0,0.05,0.0,0.0,0.0
2004.0,0.04,0.01,0.0,0.0
2014.0,0.0,0.05,0.0,0.01
2015.0,0.01,0.0,0.05,0.0
2011.0,0.0,0.05,0.0,0.01
2008.0,0.05,0.0,0.0,0.0
2015.0,0.0,0.0,0.06,0.0
2013.0,0.04,0.01,0.0,0.0
1998.0,0.0,0.0,0.06,0.0
2007.0,0.03,0.02,0.0,0.01
2010.0,0.0,0.0,0.06,0.0
1999.0,0.03,0.02,0.0,0.0
2001.0,0.04,0.02,0.0,0.0
2000.0,0.03,0.02,0.0,0.0
1992.0,0.0,0.0,0.06,0.0
2002.0,0.0,0.0,0.06,0.0
2008.0,0.03,0.03,0.0,0.01
2009.0,0.0,0.05,0.0,0.01
2006.0,0.05,0.0,0.0,0.0
2003.0,0.04,0.02,0.0,0.0
2006.0,0.0,0.0,0.06,0.0
2011.0,0.05,0.0,0.0,0.01
2000.0,0.0,0.0,0.06,0.0
,0.0,0.0,0.06,0.0
2005.0,0.04,0.01,0.0,0.0
2014.0,0.0,0.0,0.06,0.0
2006.0,0.04,0.01,0.0,0.0
2011.0,0.0,0.0,0.06,0.0
2009.0,0.0,0.0,0.06,0.0
2008.0,0.05,0.0,0.0,0.0
2006.0,0.01,0.04,0.0,0.01
2007.0,0.0,0.0,0.06,0.0
2009.0,0.0,0.0,0.06,0.0
2007.0,0.0,0.0,0.06,0.0
2004.0,0.03,0.02,0.0,0.01
2006.0,0.0,0.0,0.06,0.0
2001.0,0.03,0.02,0.0,0.0
1995.0,0.03,0.02,0.0,0.0
2005.0,0.04,0.01,0.0,0.0
2001.0,0.02,0.01,0.02,0.0
2015.0,0.0,0.05,0.0,0.01
2003.0,0.04,0.01,0.0,0.0
2002.0,0.04,0.01,0.0,0.0
2015.0,0.03,0.02,0.0,0.01
1999.0,0.0,0.05,0.0,0.01
2005.0,0.04,0.01,0.0,0.0
2006.0,0.0,0.05,0.0,0.01
2007.0,0.0,0.0,0.06,0.0
2007.0,0.05,0.0,0.0,0.0
2012.0,0.0,0.0,0.06,0.0
2015.0,0.0,0.0,0.06,0.0
2006.0,0.05,0.0,0.0,0.0
2005.0,0.05,0.0,0.0,0.0
2009.0,0.0,0.0,0.06,0.0
1997.0,0.03,0.02,0.0,0.0
2005.0,0.03,0.02,0.0,0.01
2012.0,0.0,0.0,0.06,0.0
2002.0,0.04,0.01,0.0,0.0
2013.0,0.01,0.04,0.0,0.01
2007.0,0.0,0.0,0.06,0.0
2004.0,0.03,0.02,0.0,0.01
2012.0,0.0,0.0,0.06,0.0
2002.0,0.04,0.01,0.0,0.0
,0.04,0.01,0.0,0.0
2006.0,0.0,0.05,0.0,0.01
2014.0,0.03,0.0,0.02,0.01
2005.0,0.04,0.01,0.0,0.0
2009.0,0.05,0.0,0.0,0.0
2012.0,0.0,0.0,0.06,0.0
2010.0,0.02,0.03,0.0,0.01
2013.0,0.0,0.0,0.06,0.0
2010.0,0.05,0.0,0.0,0.0
2010.0,0.03,0.02,0.0,0.01
2009.0,0.05,0.0,0.0,0.0
1995.0,0.0,0.0,0.06,0.0
1994.0,0.0,0.0,0.06,0.0
2010.0,0.0,0.05,0.0,0.01
2011.0,0.0,0.0,0.06,0.0
1996.0,0.03,0.02,0.0,0.0
2012.0,0.0,0.05,0.0,0.01
2011.0,0.0,0.05,0.0,0.01
2000.0,0.0,0.0,0.06,0.0
2009.0,0.05,0.0,0.0,0.0
2009.0,0.05,0.0,0.0,0.0
2005.0,0.0,0.0,0.05,0.0
2000.0,0.0,0.0,0.06,0.0
2007.0,0.0,0.0,0.06,0.0
2002.0,0.04,0.01,0.0,0.0
2002.0,0.03,0.02,0.0,0.01
2009.0,0.0,0.0,0.06,0.0
2008.0,0.0,0.0,0.06,0.0
2000.0,0.03,0.02,0.0,0.0
2006.0,0.04,0.01,0.0,0.0
1998.0,0.0,0.0,0.05,0.0
2006.0,0.05,0.0,0.0,0.01
2002.0,0.04,0.01,0.0,0.0
2015.0,0.0,0.05,0.0,0.01
2011.0,0.0,0.0,0.06,0.0
2004.0,0.04,0.01,0.0,0.0
2011.0,0.0,0.0,0.06,0.0
2009.0,0.05,0.0,0.0,0.0
1996.0,0.0,0.0,0.06,0.0
2005.0,0.03,0.02,0.0,0.01
2008.0,0.0,0.0,0.06,0.0
2007.0,0.03,0.02,0.0,0.01
2009.0,0.05,0.0,0.0,0.0
1995.0,0.0,0.0,0.06,0.0
2009.0,0.05,0.0,0.0,0.0
2010.0,0.0,0.0,0.06,0.0
2004.0,0.04,0.01,0.0,0.0
1997.0,0.03,0.02,0.0,0.0
2008.0,0.05,0.0,0.0,0.0
2015.0,0.04,0.0,0.0,0.01
1995.0,0.03,0.02,0.0,0.0
2015.0,0.0,0.05,0.0,0.01
2004.0,0.04,0.01,0.0,0.0
2015.0,0.02,0.0,0.03,0.0
1997.0,0.0,0.0,0.06,0.0
2002.0,0.03,0.02,0.0,0.01
2014.0,0.0,0.0,0.06,0.0
2003.0,0.04,0.01,0.0,0.0
,0.04,0.01,0.0,0.0
2011.0,0.0,0.0,0.06,0.0
1996.0,0.03,0.02,0.0,0.0
2008.0,0.04,0.02,0.0,0.0
2010.0,0.05,0.0,0.0,0.0
2004.0,0.04,0.01,0.0,0.0
2002.0,0.04,0.01,0.0,0.0
2000.0,0.0,0.0,0.06,0.0
2004.0,0.03,0.02,0.0,0.01
2010.0,0.0,0.0,0.06,0.0
2006.0,0.05,0.0,0.0,0.0
2006.0,0.05,0.0,0.0,0.0
2008.0,0.05,0.0,0.0,0.0
2005.0,0.03,0.02,0.0,0.01
2015.0,0.03,0.02,0.0,0.0
2013.0,0.0,0.0,0.05,0.0
2009.0,0.0,0.04,0.0,0.01
1998.0,0.0,0.0,0.05,0.0
,0.05,0.0,0.0,0.0
2011.0,0.0,0.04,0.0,0.01
2002.0,0.04,0.01,0.0,0.0
2002.0,0.04,0.01,0.0,0.0
2007.0,0.0,0.04,0.0,0.01
2015.0,0.05,0.0,0.0,0.01
2006.0,0.03,0.02,0.0,0.01
2003.0,0.04,0.01,0.0,0.0
2008.0,0.05,0.0,0.0,0.0
2005.0,0.04,0.01,0.0,0.0
2016.0,0.0,0.0,0.05,0.0
2011.0,0.0,0.04,0.0,0.01
2003.0,0.04,0.01,0.0,0.0
2008.0,0.04,0.01,0.0,0.0
2010.0,0.0,0.0,0.05,0.0
2007.0,0.02,0.03,0.0,0.01
2002.0,0.03,0.02,0.0,0.01
2006.0,0.05,0.0,0.0,0.0
1997.0,0.03,0.02,0.0,0.0
1996.0,0.03,0.02,0.0,0.0
2009.0,0.0,0.05,0.0,0.01
2008.0,0.0,0.0,0.05,0.0
2008.0,0.04,0.01,0.0,0.0
2009.0,0.0,0.05,0.0,0.0
2003.0,0.04,0.01,0.0,0.0
2015.0,0.0,0.0,0.05,0.0
2013.0,0.01,0.04,0.0,0.01
2008.0,0.0,0.0,0.05,0.0
2015.0,0.0,0.0,0.05,0.0
2002.0,0.03,0.02,0.0,0.01
2011.0,0.02,0.03,0.0,0.01
2001.0,0.04,0.01,0.0,0.0
2015.0,0.0,0.0,0.05,0.0
2008.0,0.05,0.0,0.0,0.0
2015.0,0.01,0.0,0.04,0.0
2009.0,0.0,0.04,0.0,0.01
2010.0,0.04,0.01,0.0,0.0
2003.0,0.04,0.01,0.0,0.0
2006.0,0.03,0.02,0.0,0.01
2010.0,0.05,0.0,0.0,0.0
2002.0,0.04,0.01,0.0,0.0
2010.0,0.0,0.0,0.05,0.0
2009.0,0.05,0.0,0.0,0.0
2002.0,0.04,0.01,0.0,0.0
2016.0,0.04,0.0,0.0,0.01
2010.0,0.0,0.0,0.05,0.0
2010.0,0.05,0.0,0.0,0.0
2004.0,0.04,0.01,0.0,0.0
2003.0,0.04,0.01,0.0,0.0
2011.0,0.0,0.0,0.05,0.0
2011.0,0.0,0.0,0.05,0.0
2001.0,0.03,0.02,0.0,0.01
1998.0,0.03,0.02,0.0,0.0
2005.0,0.04,0.01,0.0,0.0
,0.05,0.0,0.0,0.0
2004.0,0.0,0.0,0.05,0.0
2002.0,0.04,0.01,0.0,0.0
2004.0,0.03,0.02,0.0,0.01
2015.0,0.03,0.02,0.0,0.0
2008.0,0.05,0.0,0.0,0.0
2006.0,0.0,0.0,0.05,0.0
2001.0,0.03,0.02,0.0,0.01
2015.0,0.05,0.0,0.0,0.01
2006.0,0.04,0.01,0.0,0.0
2009.0,0.05,0.0,0.0,0.0
2008.0,0.05,0.0,0.0,0.0
2015.0,0.0,0.0,0.05,0.0
2006.0,0.0,0.0,0.05,0.0
2004.0,0.04,0.01,0.0,0.0
2002.0,0.04,0.01,0.0,0.0
2009.0,0.05,0.0,0.0,0.0
2003.0,0.0,0.0,0.05,0.0
2002.0,0.0,0.0,0.05,0.0
2010.0,0.04,0.01,0.0,0.0
2016.0,0.0,0.05,0.0,0.0
2003.0,0.04,0.01,0.0,0.0
2010.0,0.0,0.04,0.0,0.01
2002.0,0.04,0.01,0.0,0.0
1995.0,0.0,0.0,0.05,0.0
2011.0,0.0,0.03,0.02,0.0
2002.0,0.0,0.0,0.05,0.0
2003.0,0.03,0.02,0.0,0.01
2009.0,0.0,0.0,0.05,0.0
2010.0,0.05,0.0,0.0,0.0
2010.0,0.05,0.0,0.0,0.0
2015.0,0.0,0.05,0.0,0.0
2003.0,0.04,0.01,0.0,0.0
2011.0,0.05,0.0,0.0,0.0
2016.0,0.0,0.0,0.05,0.0
2013.0,0.0,0.0,0.05,0.0
,0.03,0.02,0.0,0.01
2015.0,0.0,0.0,0.05,0.0
2013.0,0.0,0.0,0.05,0.0
2014.0,0.0,0.0,0.05,0.0
1995.0,0.03,0.02,0.0,0.0
2009.0,0.0,0.04,0.0,0.01
2009.0,0.05,0.0,0.0,0.0
,0.0,0.05,0.0,0.01
2003.0,0.04,0.01,0.0,0.0
2010.0,0.03,0.02,0.0,0.01
2016.0,0.0,0.04,0.01,0.01
2007.0,0.05,0.0,0.0,0.0
1993.0,0.0,0.0,0.05,0.0
2006.0,0.03,0.02,0.0,0.01
,0.04,0.01,0.0,0.0
2016.0,0.01,0.03,0.0,0.01
2007.0,0.0,0.0,0.05,0.0
2016.0,0.0,0.0,0.05,0.0
2015.0,0.0,0.0,0.05,0.0
1999.0,0.03,0.02,0.0,0.0
2010.0,0.0,0.0,0.05,0.0
2009.0,0.0,0.0,0.05,0.0
1997.0,0.03,0.02,0.0,0.0
2016.0,0.0,0.05,0.0,0.0
2012.0,0.0,0.0,0.05,0.0
2014.0,0.0,0.0,0.05,0.0
2004.0,0.04,0.01,0.0,0.0
2010.0,0.0,0.05,0.0,0.01
1999.0,0.03,0.02,0.0,0.0
2007.0,0.04,0.01,0.0,0.0
1993.0,0.0,0.0,0.05,0.0
2011.0,0.03,0.01,0.0,0.01
