Year,Publisher,Global_Sales
2011.0,Rising Star Games,0.04
2008.0,Ubisoft,0.04
2010.0,Asylum Entertainment,0.04
2006.0,THQ,0.04
1995.0,Riverhillsoft,0.04
2005.0,Banpresto,0.04
2009.0,SNK Playmore,0.04
2006.0,Crave Entertainment,0.04
2006.0,Activision,0.04
2008.0,Capcom,0.04
2007.0,Nippon Ichi Software,0.04
2009.0,Focus Home Interactive,0.04
2010.0,Natsume,0.04
2008.0,Brash Entertainment,0.04
2006.0,Activision,0.04
1995.0,Sega,0.04
2009.0,Prototype,0.04
2007.0,Unknown,0.04
2005.0,Success,0.04
2015.0,Tecmo Koei,0.04
2005.0,Zoo Digital Publishing,0.04
2015.0,Namco Bandai Games,0.04
2002.0,Ubisoft,0.04
,Microprose,0.04
1996.0,Electronic Arts Victor,0.04
2008.0,Atari,0.04
2010.0,505 Games,0.04
2007.0,Namco Bandai Games,0.04
2007.0,Eidos Interactive,0.04
2009.0,Ubisoft,0.04
2015.0,Aksys Games,0.04
2010.0,Storm City Games,0.04
2005.0,Codemasters,0.04
2016.0,Tecmo Koei,0.04
2001.0,Red Storm Entertainment,0.04
2007.0,Square Enix,0.04
2016.0,Deep Silver,0.04
2008.0,Nintendo,0.04
2016.0,Alternative Software,0.04
2004.0,Konami Digital Entertainment,0.04
2003.0,Eidos Interactive,0.04
2008.0,Destineer,0.04
2013.0,Tecmo Koei,0.04
1998.0,Tecmo Koei,0.04
1996.0,Media Works,0.04
2012.0,Capcom,0.04
2004.0,Summitsoft,0.04
2002.0,THQ,0.04
2011.0,PQube,0.04
2007.0,Codemasters,0.04
2006.0,Ubisoft,0.04
2011.0,Tommo,0.04
2004.0,Codemasters,0.04
2000.0,Sony Computer Entertainment,0.04
2016.0,Milestone S.r.l,0.04
2009.0,Atlus,0.04
2005.0,Ubisoft,0.04
2007.0,Paon,0.04
1997.0,Virgin Interactive,0.04
2009.0,Namco Bandai Games,0.04
2002.0,Playmore,0.04
2009.0,D3Publisher,0.04
2006.0,Electronic Arts,0.04
2009.0,Zoo Digital Publishing,0.04
2007.0,D3Publisher,0.04
2005.0,Kadokawa Shoten,0.04
2014.0,Compile Heart,0.04
2007.0,Disney Interactive Studios,0.04
2008.0,Konami Digital Entertainment,0.04
2009.0,Nintendo,0.04
2014.0,Sega,0.04
1992.0,Sega,0.04
2006.0,Empire Interactive,0.04
2006.0,Eidos Interactive,0.04
2003.0,Sega,0.04
2016.0,MLB.com,0.04
2003.0,Midway Games,0.04
2006.0,Capcom,0.04
2006.0,Sony Computer Entertainment,0.04
2007.0,Popcorn Arcade,0.04
2004.0,SCi,0.04
2006.0,505 Games,0.04
2011.0,Crave Entertainment,0.04
2010.0,Disney Interactive Studios,0.04
2010.0,Idea Factory,0.04
2004.0,Konami Digital Entertainment,0.04
2005.0,Zoo Digital Publishing,0.04
2003.0,Kool Kizz,0.04
2010.0,Konami Digital Entertainment,0.04
2012.0,Aqua Plus,0.04
2013.0,Nordic Games,0.04
1995.0,Banpresto,0.04
2011.0,Koch Media,0.04
2004.0,Ubisoft,0.04
2010.0,Foreign Media Games,0.04
2007.0,PQube,0.04
2002.0,BAM! Entertainment,0.04
2011.0,Astragon,0.04
2011.0,O-Games,0.04
1998.0,SNK Playmore,0.04
2015.0,Namco Bandai Games,0.04
2006.0,Ubisoft,0.04
2012.0,Compile Heart,0.04
2006.0,MTO,0.04
2011.0,5pb,0.04
2009.0,Spike,0.04
2006.0,Konami Digital Entertainment,0.04
2009.0,Aqua Plus,0.04
2016.0,Square Enix,0.04
2007.0,Electronic Arts,0.04
2008.0,Takara Tomy,0.04
2012.0,D3Publisher,0.04
2015.0,Konami Digital Entertainment,0.04
2008.0,Spike,0.04
2001.0,Enterbrain,0.04
2012.0,Level 5,0.04
1998.0,Infogrames,0.04
2004.0,Crave Entertainment,0.04
2002.0,Ubisoft,0.04
2004.0,Sega,0.04
2010.0,Flashpoint Games,0.04
2005.0,Vivendi Games,0.04
2008.0,Idea Factory,0.04
2009.0,49Games,0.04
2003.0,Acclaim Entertainment,0.04
2008.0,Marvelous Interactive,0.04
2006.0,Namco Bandai Games,0.04
2010.0,Alchemist,0.04
2011.0,DTP Entertainment,0.04
2009.0,Takara Tomy,0.04
2006.0,Konami Digital Entertainment,0.04
2011.0,Unknown,0.04
2005.0,Global Star,0.04
2009.0,Reef Entertainment,0.04
2013.0,Namco Bandai Games,0.04
2006.0,THQ,0.04
2008.0,Tecmo Koei,0.04
2001.0,TDK Mediactive,0.04
2008.0,Popcorn Arcade,0.04
2011.0,ChunSoft,0.04
2008.0,Legacy Interactive,0.04
2008.0,LucasArts,0.04
2016.0,FuRyu,0.04
2006.0,Marvelous Interactive,0.04
2014.0,FuRyu,0.04
2009.0,Oxygen Interactive,0.04
2002.0,Activision,0.04
2006.0,Electronic Arts,0.04
2016.0,Nippon Ichi Software,0.04
2000.0,Konami Digital Entertainment,0.04
2001.0,Midas Interactive Entertainment,0.04
2010.0,JoWood Productions,0.04
2007.0,Starfish,0.04
2013.0,Namco Bandai Games,0.04
2004.0,Global Star,0.04
2010.0,Majesco Entertainment,0.04
2009.0,Konami Digital Entertainment,0.04
2002.0,Electronic Arts,0.04
2009.0,505 Games,0.04
2001.0,3DO,0.04
2016.0,Aqua Plus,0.04
2004.0,Ignition Entertainment,0.04
2006.0,Electronic Arts,0.04
2011.0,Nintendo,0.04
2003.0,Hudson Soft,0.04
2007.0,Ubisoft,0.04
2016.0,Namco Bandai Games,0.04
2002.0,Microids,0.04
2002.0,Electronic Arts,0.04
2004.0,Ascaron Entertainment GmbH,0.04
2014.0,Kadokawa Games,0.04
2011.0,Deep Silver,0.04
2003.0,Midway Games,0.04
2007.0,Conspiracy Entertainment,0.04
2005.0,Sega,0.04
2007.0,Gust,0.04
2001.0,Electronic Arts,0.04
2011.0,Ubisoft,0.04
2012.0,Funbox Media,0.04
2009.0,THQ,0.04
2008.0,Popcorn Arcade,0.04
2010.0,Black Bean Games,0.04
2005.0,Capcom,0.04
2006.0,Take-Two Interactive,0.04
2008.0,Capcom,0.04
2011.0,Idea Factory,0.04
2006.0,Nintendo,0.04
2009.0,505 Games,0.04
2011.0,Unknown,0.04
2010.0,Focus Home Interactive,0.04
2005.0,SNK Playmore,0.04
2012.0,Namco Bandai Games,0.04
2007.0,505 Games,0.04
2016.0,Square Enix,0.04
2006.0,Take-Two Interactive,0.04
2015.0,Namco Bandai Games,0.04
2016.0,Telltale Games,0.04
2004.0,Atari,0.04
2013.0,Namco Bandai Games,0.04
2015.0,Ubisoft,0.04
2007.0,Rocket Company,0.04
2011.0,Nippon Ichi Software,0.04
2006.0,Namco Bandai Games,0.04
2009.0,Spike,0.04
2006.0,Ubisoft,0.04
2008.0,Graffiti,0.04
2008.0,Namco Bandai Games,0.04
2008.0,Konami Digital Entertainment,0.04
2011.0,Sega,0.04
2008.0,Avanquest,0.04
2009.0,Alawar Entertainment,0.04
,Codemasters,0.04
2010.0,Prototype,0.04
2000.0,Tecmo Koei,0.04
2008.0,System 3 Arcade Software,0.04
2005.0,Sony Computer Entertainment,0.04
2007.0,Konami Digital Entertainment,0.04
2012.0,Take-Two Interactive,0.04
,,0.04
1996.0,Enix Corporation,0.04
2008.0,System 3 Arcade Software,0.04
,Funsta,0.04
2015.0,Marvelous Interactive,0.04
2005.0,Eidos Interactive,0.04
2006.0,DSI Games,0.04
2008.0,Konami Digital Entertainment,0.04
2010.0,Kadokawa Shoten,0.04
2011.0,Telltale Games,0.04
2009.0,Sega,0.04
2012.0,Ubisoft,0.04
2005.0,responDESIGN,0.04
2011.0,5pb,0.04
2013.0,Capcom,0.04
2010.0,THQ,0.04
2007.0,Black Bean Games,0.04
2004.0,Global Star,0.04
2008.0,CyberFront,0.04
2010.0,Namco Bandai Games,0.04
2003.0,Microsoft Game Studios,0.04
2012.0,Cloud Imperium Games Corporation,0.04
2001.0,3DO,0.04
1998.0,Konami Digital Entertainment,0.04
2007.0,Genki,0.04
2004.0,Electronic Arts,0.04
2011.0,Idea Factory,0.04
2006.0,Tecmo Koei,0.04
2009.0,Namco Bandai Games,0.04
2005.0,Capcom,0.04
2016.0,Take-Two Interactive,0.04
2007.0,THQ,0.04
1995.0,Psygnosis,0.04
2012.0,Spike,0.04
2007.0,PopCap Games,0.04
1998.0,GT Interactive,0.04
2000.0,Konami Digital Entertainment,0.04
2011.0,Unknown,0.04
1998.0,Konami Digital Entertainment,0.04
2010.0,Tecmo Koei,0.04
2010.0,Namco Bandai Games,0.04
2007.0,Vivendi Games,0.04
2006.0,Sega,0.04
1996.0,Societa,0.04
1994.0,Sega,0.04
2012.0,Konami Digital Entertainment,0.04
2005.0,THQ,0.04
2009.0,Zushi Games,0.04
2011.0,PQube,0.04
2011.0,Idea Factory,0.04
1995.0,Data East,0.04
2005.0,Take-Two Interactive,0.04
2011.0,1C Company,0.04
2012.0,Idea Factory,0.04
2002.0,Activision,0.04
2011.0,FuRyu,0.04
2010.0,Destineer,0.04
2011.0,Alchemist,0.04
2012.0,GameMill Entertainment,0.04
2012.0,Take-Two Interactive,0.04
2003.0,Take-Two Interactive,0.04
,Unknown,0.04
2009.0,Konami Digital Entertainment,0.04
1995.0,Banpresto,0.04
2010.0,Unknown,0.04
2010.0,Virtual Play Games,0.04
1999.0,Namco Bandai Games,0.04
1999.0,Ubisoft,0.04
1999.0,Infogrames,0.04
1999.0,Imagineer,0.04
2000.0,Infogrames,0.04
2003.0,Atari,0.04
1998.0,Konami Digital Entertainment,0.04
2003.0,Takara,0.04
2012.0,Ackkstudios,0.04
2002.0,THQ,0.04
2011.0,Tecmo Koei,0.04
2007.0,Disney Interactive Studios,0.04
2005.0,Codemasters,0.04
2012.0,Capcom,0.04
2012.0,Ackkstudios,0.04
2007.0,Tecmo Koei,0.04
2005.0,Majesco Entertainment,0.04
1998.0,Namco Bandai Games,0.04
2010.0,Ubisoft,0.04
2012.0,Unknown,0.04
2009.0,Sony Computer Entertainment,0.04
2014.0,Sony Computer Entertainment,0.04
2013.0,Sega,0.04
2007.0,Sega,0.04
2009.0,City Interactive,0.04
2016.0,Namco Bandai Games,0.04
2011.0,Idea Factory,0.04
2008.0,Sega,0.04
2002.0,Empire Interactive,0.04
2008.0,IE Institute,0.04
2009.0,Namco Bandai Games,0.04
2006.0,Tecmo Koei,0.04
2014.0,505 Games,0.04
2014.0,Happinet,0.04
2007.0,Vivendi Games,0.04
2002.0,Ubisoft,0.04
2009.0,Ubisoft,0.04
2012.0,Falcom Corporation,0.04
2008.0,Take-Two Interactive,0.04
2010.0,Zoo Games,0.04
2006.0,Interchannel,0.04
2014.0,Tecmo Koei,0.04
2003.0,Konami Digital Entertainment,0.04
2009.0,Marvelous Interactive,0.04
2006.0,Taito,0.04
2003.0,Atari,0.04
2005.0,NCSoft,0.04
2010.0,Kalypso Media,0.04
2012.0,Cloud Imperium Games Corporation,0.04
2007.0,SNK Playmore,0.04
2007.0,Ubisoft,0.04
2016.0,Square Enix,0.04
2013.0,Compile Heart,0.04
2010.0,Ubisoft,0.04
2011.0,Kadokawa Shoten,0.04
2007.0,Ubisoft,0.04
2009.0,Deep Silver,0.04
2006.0,Take-Two Interactive,0.04
2004.0,Nintendo,0.04
2009.0,D3Publisher,0.04
2009.0,DHM Interactive,0.04
2009.0,Flight-Plan,0.04
2009.0,Rising Star Games,0.04
2007.0,Namco Bandai Games,0.04
1995.0,Hect,0.04
2004.0,XS Games,0.04
2011.0,Idea Factory,0.04
2010.0,Konami Digital Entertainment,0.04
2013.0,Capcom,0.04
2010.0,Namco Bandai Games,0.04
2011.0,Sony Computer Entertainment,0.04
2011.0,5pb,0.04
2010.0,Unknown,0.04
2007.0,Ubisoft,0.04
2009.0,Marvelous Interactive,0.04
2008.0,Namco Bandai Games,0.04
2008.0,Prototype,0.04
2003.0,Sega,0.04
2004.0,Sega,0.04
2008.0,ASCII Media Works,0.04
2006.0,Konami Digital Entertainment,0.04
2003.0,Atari,0.04
2012.0,Unknown,0.04
2009.0,Electronic Arts,0.04
2009.0,Atari,0.04
2009.0,Namco Bandai Games,0.04
1997.0,Electronic Arts,0.04
2014.0,Konami Digital Entertainment,0.04
2007.0,505 Games,0.04
1997.0,Virgin Interactive,0.04
2002.0,Ubisoft,0.04
2008.0,Zoo Games,0.04
2015.0,PQube,0.04
2010.0,Electronic Arts,0.04
2015.0,Tecmo Koei,0.04
2005.0,Activision,0.04
2009.0,System 3 Arcade Software,0.04
2006.0,Empire Interactive,0.04
2015.0,Electronic Arts,0.04
1995.0,Sonnet,0.04
2015.0,FuRyu,0.04
2011.0,Deep Silver,0.04
2005.0,Namco Bandai Games,0.04
2010.0,Nippon Ichi Software,0.04
2005.0,Namco Bandai Games,0.04
2010.0,Take-Two Interactive,0.04
2008.0,XS Games,0.04
2016.0,Namco Bandai Games,0.04
1999.0,Konami Digital Entertainment,0.04
2004.0,Global Star,0.04
2006.0,Essential Games,0.04
2006.0,Vivendi Games,0.04
2009.0,Focus Home Interactive,0.04
2006.0,Electronic Arts,0.04
2007.0,THQ,0.04
2002.0,Namco Bandai Games,0.04
2015.0,Idea Factory International,0.04
2001.0,Infogrames,0.04
2006.0,Take-Two Interactive,0.04
2009.0,Zushi Games,0.04
2015.0,505 Games,0.04
1998.0,Electronic Arts,0.04
2012.0,Namco Bandai Games,0.04
2001.0,Rage Software,0.04
2009.0,ArtDink,0.04
2010.0,Tecmo Koei,0.04
2015.0,Experience Inc.,0.04
2002.0,Codemasters,0.04
1999.0,Atari,0.04
2015.0,Koch Media,0.04
2016.0,Tecmo Koei,0.04
2006.0,Vivendi Games,0.04
,Unknown,0.04
2016.0,Insomniac Games,0.04
2009.0,Mindscape,0.04
2001.0,Namco Bandai Games,0.04
2007.0,Electronic Arts,0.04
2006.0,Namco Bandai Games,0.04
2007.0,Majesco Entertainment,0.04
2010.0,Zoo Games,0.04
2005.0,Hip Interactive,0.04
2015.0,Little Orbit,0.04
2009.0,Zoo Games,0.04
2016.0,Alternative Software,0.04
2008.0,5pb,0.04
2009.0,Black Bean Games,0.04
2003.0,Microsoft Game Studios,0.04
2016.0,Sega,0.04
2016.0,D3Publisher,0.04
2015.0,Nintendo,0.04
2003.0,Codemasters,0.04
2009.0,Ubisoft,0.04
2011.0,Rondomedia,0.04
1995.0,Seta Corporation,0.04
2004.0,SCi,0.04
2005.0,Sony Computer Entertainment,0.04
2006.0,Namco Bandai Games,0.04
2007.0,Rising Star Games,0.04
2001.0,Ubisoft,0.04
2008.0,Zoo Digital Publishing,0.04
2006.0,Tecmo Koei,0.04
1999.0,Namco Bandai Games,0.04
1997.0,Konami Digital Entertainment,0.04
2012.0,Namco Bandai Games,0.04
2002.0,Enix Corporation,0.04
2010.0,Foreign Media Games,0.04
2009.0,THQ,0.04
2004.0,Electronic Arts,0.04
1999.0,Midas Interactive Entertainment,0.04
1996.0,Time Warner Interactive,0.04
2010.0,Storm City Games,0.04
1996.0,Psygnosis,0.04
2015.0,Warner Bros. Interactive Entertainment,0.04
2009.0,Deep Silver,0.04
1997.0,Electronic Arts,0.04
2004.0,Namco Bandai Games,0.04
1996.0,SNK,0.04
2012.0,Ubisoft,0.04
2015.0,Take-Two Interactive,0.04
2002.0,THQ,0.04
2015.0,Nippon Ichi Software,0.04
1999.0,Konami Digital Entertainment,0.04
2012.0,Namco Bandai Games,0.04
2005.0,Flashpoint Games,0.04
2012.0,Namco Bandai Games,0.04
2015.0,Tru Blu Entertainment,0.04
2004.0,Indie Games,0.04
2006.0,Zenrin,0.04
2002.0,Activision,0.04
2009.0,Tecmo Koei,0.04
2014.0,Nippon Ichi Software,0.04
2006.0,Konami Digital Entertainment,0.04
2015.0,Unknown,0.04
2015.0,5pb,0.04
2011.0,Namco Bandai Games,0.04
2007.0,Eidos Interactive,0.04
2002.0,Konami Digital Entertainment,0.04
2006.0,Activision,0.04
2015.0,Namco Bandai Games,0.04
2002.0,Konami Digital Entertainment,0.04
2006.0,Asmik Ace Entertainment,0.04
2009.0,Valcon Games,0.04
2008.0,Sony Computer Entertainment,0.04
2007.0,Ubisoft,0.04
2008.0,Destineer,0.04
2005.0,Majesco Entertainment,0.04
2013.0,Capcom,0.04
2011.0,Iceberg Interactive,0.04
2003.0,Gathering of Developers,0.04
2006.0,Nintendo,0.04
2005.0,Zoo Digital Publishing,0.04
2009.0,Agetec,0.04
2016.0,Capcom,0.04
2008.0,Ignition Entertainment,0.04
2014.0,Tecmo Koei,0.04
2014.0,Tecmo Koei,0.04
2015.0,Little Orbit,0.04
2014.0,GungHo,0.04
2007.0,Electronic Arts,0.04
2008.0,Konami Digital Entertainment,0.04
2008.0,NEC Interchannel,0.04
2004.0,Konami Digital Entertainment,0.04
2002.0,Ubisoft,0.04
2010.0,Kadokawa Shoten,0.04
,,0.04
2010.0,D3Publisher,0.04
2007.0,Rising Star Games,0.04
2002.0,Activision,0.04
2010.0,Capcom,0.04
2014.0,Tecmo Koei,0.04
2009.0,Graffiti,0.04
2003.0,Game Factory,0.04
2015.0,Ubisoft,0.04
1994.0,Sunsoft,0.04
2006.0,Idea Factory,0.04
2005.0,505 Games,0.04
2012.0,Idea Factory,0.04
1999.0,Namco Bandai Games,0.04
2013.0,Idea Factory,0.04
2014.0,Namco Bandai Games,0.04
2007.0,D3Publisher,0.04
2005.0,Namco Bandai Games,0.04
2011.0,Focus Home Interactive,0.04
2016.0,FuRyu,0.04
2008.0,D3Publisher,0.04
2011.0,Unknown,0.04
2004.0,Take-Two Interactive,0.04
2015.0,Electronic Arts,0.04
2009.0,5pb,0.04
2009.0,Aqua Plus,0.04
2012.0,Nippon Ichi Software,0.04
2006.0,Ignition Entertainment,0.04
2013.0,Daedalic Entertainment,0.04
2009.0,Tecmo Koei,0.04
1998.0,Nippon Ichi Software,0.04
2015.0,Electronic Arts,0.04
2016.0,Activision,0.04
2009.0,Magix,0.04
2008.0,Ivolgamus,0.04
2006.0,Sony Computer Entertainment,0.04
2005.0,Capcom,0.04
2008.0,GungHo,0.04
2002.0,Namco Bandai Games,0.04
2003.0,Microsoft Game Studios,0.04
2000.0,Sega,0.04
2005.0,Konami Digital Entertainment,0.04
2009.0,Playlogic Game Factory,0.04
2016.0,Happinet,0.04
2011.0,Konami Digital Entertainment,0.04
2007.0,Crave Entertainment,0.04
2005.0,Capcom,0.04
2007.0,Ubisoft,0.04
2002.0,Universal Interactive,0.04
2008.0,2D Boy,0.04
2007.0,Sega,0.04
2011.0,Idea Factory,0.04
2010.0,Tecmo Koei,0.04
2010.0,Sony Computer Entertainment,0.04
2011.0,O-Games,0.04
2009.0,Idea Factory,0.04
2007.0,Vivendi Games,0.04
2003.0,Jaleco,0.04
2006.0,Sega,0.04
2008.0,Deep Silver,0.04
2009.0,Konami Digital Entertainment,0.04
2004.0,Namco Bandai Games,0.04
2015.0,Namco Bandai Games,0.04
2006.0,Konami Digital Entertainment,0.04
2005.0,Ubisoft,0.04
2012.0,Capcom,0.04
2009.0,Ubisoft,0.04
1996.0,Ocean,0.04
2010.0,Unknown,0.04
2003.0,Ignition Entertainment,0.04
2003.0,Avalon Interactive,0.04
2006.0,System 3 Arcade Software,0.04
1994.0,Sega,0.04
2004.0,MC2 Entertainment,0.04
1998.0,Vivendi Games,0.04
2007.0,Banpresto,0.04
2004.0,Tecmo Koei,0.04
2007.0,Eidos Interactive,0.04
2010.0,Cave,0.04
2013.0,D3Publisher,0.04
2008.0,Game Factory,0.04
2001.0,BAM! Entertainment,0.04
2015.0,Namco Bandai Games,0.04
2009.0,Tecmo Koei,0.04
,Unknown,0.04
2010.0,Tradewest,0.04
1999.0,Tecmo Koei,0.04
2007.0,JoWood Productions,0.04
2009.0,Majesco Entertainment,0.04
2010.0,Sega,0.04
2014.0,Namco Bandai Games,0.04
2015.0,Tecmo Koei,0.04
2006.0,Ubisoft,0.04
,Rising Star Games,0.04
,Unknown,0.04
2006.0,Sony Computer Entertainment,0.04
2009.0,Ubisoft,0.04
2009.0,Square Enix,0.04
2010.0,Ubisoft,0.04
2008.0,Oxygen Interactive,0.04
2010.0,ChunSoft,0.04
2010.0,Kalypso Media,0.04
2010.0,Yeti,0.04
2011.0,Avanquest,0.04
2006.0,Midway Games,0.04
2003.0,THQ,0.04
2008.0,DTP Entertainment,0.04
2009.0,Deep Silver,0.04
2008.0,Global A Entertainment,0.04
1998.0,Interplay,0.04
2005.0,Konami Digital Entertainment,0.04
2016.0,PQube,0.04
2005.0,Empire Interactive,0.04
2007.0,Zoo Digital Publishing,0.04
2011.0,Focus Home Interactive,0.04
2008.0,JoWood Productions,0.04
2007.0,THQ,0.04
2003.0,THQ,0.04
2015.0,Sony Computer Entertainment,0.04
2004.0,Ignition Entertainment,0.04
2006.0,Eidos Interactive,0.04
2015.0,Ubisoft,0.04
2011.0,DTP Entertainment,0.04
2006.0,Tecmo Koei,0.04
2006.0,DreamCatcher Interactive,0.04
,,0.04
2003.0,Jester Interactive,0.04
2003.0,Activision,0.04
2010.0,Majesco Entertainment,0.04
2012.0,Prototype,0.04
2016.0,Telltale Games,0.04
1994.0,Konami Digital Entertainment,0.04
2011.0,Idea Factory,0.04
2014.0,Ubisoft,0.04
2012.0,Namco Bandai Games,0.04
2009.0,Marvelous Interactive,0.04
,Unknown,0.03
2011.0,Tecmo Koei,0.03
2006.0,Kando Games,0.03
2013.0,D3Publisher,0.03
2008.0,Jaleco,0.03
2013.0,D3Publisher,0.03
2013.0,Activision,0.03
2001.0,Activision,0.03
2013.0,D3Publisher,0.03
2010.0,O-Games,0.03
2015.0,Shogakukan,0.03
2010.0,Unknown,0.03
2011.0,Paradox Interactive,0.03
2008.0,HMH Interactive,0.03
2012.0,505 Games,0.03
2005.0,Crave Entertainment,0.03
2013.0,Arc System Works,0.03
2012.0,Namco Bandai Games,0.03
2002.0,Midway Games,0.03
2009.0,Marvelous Interactive,0.03
2009.0,Sega,0.03
2004.0,Atari,0.03
1998.0,ESP,0.03
2006.0,Namco Bandai Games,0.03
2005.0,Game Factory,0.03
2010.0,Just Flight,0.03
2014.0,Office Create,0.03
2001.0,Eidos Interactive,0.03
2012.0,Namco Bandai Games,0.03
2008.0,Marvelous Interactive,0.03
2002.0,Hudson Soft,0.03
2003.0,Banpresto,0.03
2007.0,10TACLE Studios,0.03
2007.0,THQ,0.03
2008.0,Mamba Games,0.03
2006.0,Codemasters,0.03
2006.0,Daito,0.03
2010.0,Nordic Games,0.03
2005.0,Crave Entertainment,0.03
2002.0,Konami Digital Entertainment,0.03
2016.0,Capcom,0.03
2006.0,Activision,0.03
2008.0,Midas Interactive Entertainment,0.03
2006.0,Sting,0.03
2014.0,Focus Home Interactive,0.03
2012.0,Fields,0.03
2006.0,Activision,0.03
2015.0,Kadokawa Games,0.03
2006.0,Take-Two Interactive,0.03
2007.0,Genki,0.03
2002.0,Konami Digital Entertainment,0.03
2005.0,Activision,0.03
2015.0,Activision,0.03
2007.0,Namco Bandai Games,0.03
1998.0,Konami Digital Entertainment,0.03
2011.0,Namco Bandai Games,0.03
2012.0,Nippon Ichi Software,0.03
2003.0,Ubisoft,0.03
2013.0,Unknown,0.03
2006.0,D3Publisher,0.03
2009.0,Tecmo Koei,0.03
2006.0,Microsoft Game Studios,0.03
,THQ,0.03
2006.0,Princess Soft,0.03
2001.0,Microsoft Game Studios,0.03
2002.0,Sony Computer Entertainment,0.03
2003.0,Acclaim Entertainment,0.03
2008.0,Destineer,0.03
2006.0,Sony Computer Entertainment,0.03
2008.0,505 Games,0.03
2012.0,Maximum Family Games,0.03
2001.0,BAM! Entertainment,0.03
2003.0,THQ,0.03
2015.0,Nippon Ichi Software,0.03
2001.0,Namco Bandai Games,0.03
2011.0,Hudson Soft,0.03
2007.0,Ubisoft,0.03
2015.0,Idea Factory,0.03
2003.0,Atari,0.03
2006.0,Ubisoft,0.03
2016.0,Tecmo Koei,0.03
2005.0,Hip Interactive,0.03
2007.0,Spike,0.03
2011.0,Unknown,0.03
2007.0,Konami Digital Entertainment,0.03
2014.0,Nordic Games,0.03
2007.0,Tecmo Koei,0.03
2011.0,Avanquest,0.03
2016.0,Activision,0.03
2004.0,Namco Bandai Games,0.03
2004.0,Capcom,0.03
2008.0,Konami Digital Entertainment,0.03
1996.0,Acclaim Entertainment,0.03
2013.0,Tecmo Koei,0.03
2005.0,Nintendo,0.03
2005.0,Activision,0.03
2011.0,Nippon Ichi Software,0.03
2005.0,Atari,0.03
2015.0,Telltale Games,0.03
2011.0,Comfort,0.03
2001.0,Konami Digital Entertainment,0.03
2009.0,Konami Digital Entertainment,0.03
2002.0,Conspiracy Entertainment,0.03
2016.0,Tecmo Koei,0.03
2013.0,Idea Factory,0.03
2006.0,Banpresto,0.03
2009.0,THQ,0.03
2003.0,Eidos Interactive,0.03
2008.0,Phenomedia,0.03
2014.0,Namco Bandai Games,0.03
2008.0,Arc System Works,0.03
2007.0,Nippon Ichi Software,0.03
2001.0,Berkeley,0.03
2009.0,bitComposer Games,0.03
2012.0,Sega,0.03
2007.0,Konami Digital Entertainment,0.03
2009.0,Codemasters,0.03
2013.0,Namco Bandai Games,0.03
1996.0,BMG Interactive Entertainment,0.03
2007.0,Hackberry,0.03
1994.0,Culture Brain,0.03
2009.0,Ubisoft,0.03
2011.0,D3Publisher,0.03
2008.0,"Destination Software, Inc",0.03
1998.0,Namco Bandai Games,0.03
2003.0,Ubisoft,0.03
2005.0,Play It,0.03
2013.0,Agatsuma Entertainment,0.03
1995.0,Fuji,0.03
2015.0,Namco Bandai Games,0.03
2011.0,D3Publisher,0.03
2009.0,Aqua Plus,0.03
1994.0,Banpresto,0.03
2002.0,Capcom,0.03
2008.0,Aspyr,0.03
2016.0,Dusenberry Martin Racing,0.03
2009.0,Alchemist,0.03
2006.0,Electronic Arts,0.03
2007.0,Neko Entertainment,0.03
2008.0,DTP Entertainment,0.03
2010.0,Ubisoft,0.03
2010.0,Konami Digital Entertainment,0.03
2006.0,Daito,0.03
2011.0,Prototype,0.03
2010.0,Nordic Games,0.03
2014.0,Ubisoft,0.03
2015.0,Tru Blu Entertainment,0.03
1996.0,BMG Interactive Entertainment,0.03
2007.0,Game Factory,0.03
2003.0,Microsoft Game Studios,0.03
2015.0,Namco Bandai Games,0.03
2012.0,Unknown,0.03
2002.0,LSP Games,0.03
2006.0,Electronic Arts,0.03
2008.0,Rondomedia,0.03
2009.0,GSP,0.03
2011.0,Unknown,0.03
2008.0,RTL,0.03
2002.0,Vivendi Games,0.03
2006.0,Game Factory,0.03
2013.0,Namco Bandai Games,0.03
2014.0,imageepoch Inc.,0.03
2007.0,Nintendo,0.03
2011.0,Black Bean Games,0.03
2005.0,Atari,0.03
2005.0,Konami Digital Entertainment,0.03
2007.0,Paradox Interactive,0.03
2006.0,Sega,0.03
2010.0,Mindscape,0.03
2007.0,Focus Home Interactive,0.03
2015.0,Level 5,0.03
2007.0,Rising Star Games,0.03
2009.0,Tecmo Koei,0.03
2009.0,Zushi Games,0.03
2010.0,Ubisoft,0.03
,Unknown,0.03
2014.0,Big Fish Games,0.03
2014.0,Namco Bandai Games,0.03
2012.0,Namco Bandai Games,0.03
2010.0,Foreign Media Games,0.03
2002.0,Konami Digital Entertainment,0.03
2013.0,Office Create,0.03
2007.0,TDK Core,0.03
2009.0,Aspyr,0.03
2011.0,Her Interactive,0.03
2012.0,Avanquest Software,0.03
2004.0,505 Games,0.03
2003.0,Capcom,0.03
2013.0,Namco Bandai Games,0.03
2008.0,Tecmo Koei,0.03
2006.0,505 Games,0.03
2007.0,Atari,0.03
2007.0,Conspiracy Entertainment,0.03
2015.0,Rocket Company,0.03
2000.0,Tecmo Koei,0.03
2010.0,Unknown,0.03
2008.0,Namco Bandai Games,0.03
2006.0,Spike,0.03
,,0.03
