Platform,Genre,Global_Sales
PS2,Adventure,0.03
PS2,Strategy,0.03
PS,Strategy,0.03
PC,Shooter,0.03
PS2,Strategy,0.03
PS,Shooter,0.03
DS,Simulation,0.03
PSP,Strategy,0.03
DS,Action,0.03
PS2,Fighting,0.03
PS,Fighting,0.03
DS,Adventure,0.03
Wii,Adventure,0.03
PC,Platform,0.03
PS3,Simulation,0.03
GBA,Shooter,0.03
PC,Action,0.03
PC,Racing,0.03
PS2,Adventure,0.03
DS,Action,0.03
GBA,Puzzle,0.03
X360,Role-Playing,0.03
XB,Strategy,0.03
GBA,Sports,0.03
PS,Strategy,0.03
PSP,Simulation,0.03
Wii,Strategy,0.03
PC,Strategy,0.03
XB,Action,0.03
GBA,Platform,0.03
PC,Role-Playing,0.03
XB,Sports,0.03
X360,Action,0.03
PSP,Misc,0.03
PC,Action,0.03
DS,Role-Playing,0.03
PSV,Action,0.03
DS,Racing,0.03
PS3,Sports,0.03
GBA,Platform,0.03
PS2,Strategy,0.03
3DS,Action,0.03
PC,Sports,0.03
PCFX,Role-Playing,0.03
PS2,Simulation,0.03
Wii,Racing,0.03
PSV,Role-Playing,0.03
GBA,Action,0.03
PSP,Misc,0.03
PS3,Strategy,0.03
DS,Adventure,0.03
XB,Sports,0.03
DS,Adventure,0.03
SNES,Misc,0.03
PSP,Action,0.03
PC,Adventure,0.03
PC,Simulation,0.03
DS,Action,0.03
PS3,Misc,0.03
PSP,Adventure,0.03
PSP,Sports,0.03
Wii,Adventure,0.03
DS,Action,0.03
DS,Puzzle,0.03
3DS,Action,0.03
PC,Action,0.03
PS3,Action,0.03
X360,Misc,0.03
PSV,Action,0.03
3DS,Misc,0.03
PC,Misc,0.03
DS,Misc,0.03
PS2,Shooter,0.03
PC,Shooter,0.03
DS,Action,0.03
PSP,Misc,0.03
XOne,Adventure,0.03
XB,Platform,0.03
PS3,Sports,0.03
PS,Action,0.03
DS,Strategy,0.03
XB,Role-Playing,0.03
GC,Racing,0.03
PS2,Simulation,0.03
DS,Adventure,0.03
Wii,Racing,0.03
PC,Shooter,0.03
GBA,Action,0.03
PSV,Adventure,0.03
DS,Simulation,0.03
XB,Strategy,0.03
GBA,Sports,0.03
DS,Misc,0.03
PSP,Adventure,0.03
DS,Action,0.03
PSP,Role-Playing,0.03
XOne,Action,0.03
3DS,Role-Playing,0.03
PSP,Racing,0.03
DS,Adventure,0.03
GBA,Action,0.03
3DS,Action,0.03
PSV,Adventure,0.03
PSV,Role-Playing,0.03
PS3,Misc,0.03
X360,Action,0.03
X360,Misc,0.03
Wii,Sports,0.03
PS,Racing,0.03
WiiU,Misc,0.03
PS4,Role-Playing,0.03
X360,Shooter,0.03
3DS,Strategy,0.03
GBA,Sports,0.03
PC,Action,0.03
XB,Racing,0.03
PSP,Strategy,0.03
PS2,Strategy,0.03
PC,Adventure,0.03
DS,Misc,0.03
GBA,Fighting,0.03
DS,Puzzle,0.03
PC,Strategy,0.03
PSP,Role-Playing,0.03
PSP,Adventure,0.03
XB,Adventure,0.03
X360,Misc,0.03
PSV,Adventure,0.03
XB,Racing,0.03
PC,Puzzle,0.03
WiiU,Platform,0.03
DS,Action,0.03
Wii,Action,0.03
PC,Adventure,0.03
PSV,Adventure,0.03
DS,Adventure,0.03
PSP,Fighting,0.03
Wii,Puzzle,0.03
PSP,Adventure,0.03
X360,Sports,0.03
PC,Role-Playing,0.03
PC,Misc,0.03
PC,Shooter,0.03
PS,Adventure,0.03
PSP,Misc,0.03
PSP,Adventure,0.03
GC,Action,0.03
GBA,Action,0.03
SNES,Action,0.03
DS,Action,0.03
PC,Action,0.03
PS2,Fighting,0.03
X360,Action,0.03
PC,Racing,0.03
XB,Fighting,0.03
XB,Sports,0.03
DS,Puzzle,0.03
PC,Strategy,0.03
PSP,Adventure,0.03
PS2,Adventure,0.03
PSP,Adventure,0.03
PSP,Adventure,0.03
PSP,Role-Playing,0.03
XB,Fighting,0.03
DS,Strategy,0.03
PS3,Action,0.03
PC,Misc,0.03
PS4,Action,0.03
DS,Action,0.03
DS,Role-Playing,0.03
GC,Platform,0.03
DS,Adventure,0.03
PSV,Action,0.03
PSV,Simulation,0.03
PS3,Action,0.03
PC,Strategy,0.03
Wii,Adventure,0.03
Wii,Misc,0.03
SAT,Fighting,0.03
PSV,Action,0.03
X360,Action,0.03
PSV,Role-Playing,0.03
PC,Action,0.03
GBA,Action,0.03
PSP,Puzzle,0.03
PC,Simulation,0.03
3DS,Action,0.03
DS,Simulation,0.03
PC,Role-Playing,0.03
PC,Action,0.03
DS,Racing,0.03
PS3,Action,0.03
GBA,Sports,0.03
PS2,Adventure,0.03
PSP,Adventure,0.03
X360,Role-Playing,0.03
PC,Simulation,0.03
PS,Misc,0.03
GBA,Shooter,0.03
PS2,Racing,0.03
PSP,Misc,0.03
DS,Simulation,0.03
PS,Misc,0.03
XB,Sports,0.03
Wii,Action,0.03
PS3,Action,0.03
PSP,Adventure,0.03
PS2,Strategy,0.03
PC,Strategy,0.03
PC,Shooter,0.03
GC,Racing,0.03
XB,Sports,0.03
GC,Racing,0.03
DS,Puzzle,0.03
PSP,Misc,0.03
PC,Simulation,0.03
PC,Role-Playing,0.03
GBA,Shooter,0.03
GBA,Sports,0.03
Wii,Simulation,0.03
DS,Adventure,0.03
DS,Adventure,0.03
DS,Action,0.03
DS,Role-Playing,0.03
XB,Platform,0.03
XOne,Sports,0.03
PSP,Role-Playing,0.03
PSP,Role-Playing,0.03
SAT,Shooter,0.03
DS,Action,0.03
PC,Strategy,0.03
PSP,Fighting,0.03
PS2,Misc,0.03
PSP,Action,0.03
3DS,Action,0.03
PS3,Action,0.03
PS2,Simulation,0.03
GC,Shooter,0.03
PS2,Fighting,0.03
PC,Action,0.03
PSP,Platform,0.03
PSV,Adventure,0.03
PC,Racing,0.03
PS,Sports,0.03
PS4,Action,0.03
PS2,Fighting,0.03
GBA,Racing,0.03
XOne,Sports,0.03
Wii,Racing,0.03
XB,Puzzle,0.03
PS3,Adventure,0.03
X360,Shooter,0.03
PS2,Adventure,0.03
3DS,Fighting,0.03
PC,Simulation,0.03
GC,Action,0.03
X360,Adventure,0.03
PSP,Action,0.03
PS2,Adventure,0.03
DS,Action,0.03
GBA,Action,0.03
DS,Strategy,0.03
DS,Action,0.03
3DS,Misc,0.03
GBA,Role-Playing,0.03
PC,Racing,0.03
PS,Platform,0.03
PC,Role-Playing,0.03
PC,Role-Playing,0.03
PS2,Action,0.03
PC,Shooter,0.03
DS,Action,0.03
PC,Simulation,0.03
PS,Action,0.03
PS,Platform,0.03
PC,Shooter,0.03
XB,Sports,0.03
PS2,Simulation,0.03
PS2,Racing,0.03
PSV,Adventure,0.03
PS3,Adventure,0.03
PC,Action,0.03
Wii,Simulation,0.03
PC,Role-Playing,0.03
PSP,Adventure,0.03
GC,Sports,0.03
PSP,Strategy,0.03
PSP,Shooter,0.03
DS,Sports,0.03
PS2,Shooter,0.03
PS3,Adventure,0.03
PS,Shooter,0.03
DS,Adventure,0.03
PS2,Puzzle,0.03
SNES,Sports,0.03
PS2,Platform,0.03
X360,Shooter,0.03
PSV,Simulation,0.03
PS4,Action,0.03
Wii,Platform,0.03
PSV,Adventure,0.03
GBA,Sports,0.03
PS,Racing,0.03
3DS,Strategy,0.03
DS,Simulation,0.03
WiiU,Action,0.03
GBA,Misc,0.03
PS3,Adventure,0.03
DS,Strategy,0.03
Wii,Sports,0.03
PC,Adventure,0.03
GBA,Misc,0.03
PC,Strategy,0.03
Wii,Sports,0.03
WiiU,Action,0.03
3DS,Misc,0.03
PS2,Sports,0.03
PSV,Misc,0.03
DS,Racing,0.03
GBA,Action,0.03
DS,Simulation,0.03
PS4,Action,0.03
Wii,Racing,0.03
PC,Role-Playing,0.03
DS,Misc,0.03
XB,Shooter,0.03
PS2,Role-Playing,0.03
DS,Simulation,0.03
PC,Shooter,0.03
PS2,Adventure,0.03
PS2,Simulation,0.03
PC,Adventure,0.03
GBA,Puzzle,0.03
PSV,Adventure,0.03
WiiU,Action,0.03
DS,Misc,0.03
DS,Role-Playing,0.03
PS2,Adventure,0.03
Wii,Simulation,0.03
DS,Puzzle,0.03
DS,Action,0.03
PC,Action,0.03
XB,Fighting,0.03
PSP,Adventure,0.03
PSV,Action,0.03
SAT,Adventure,0.03
PSV,Role-Playing,0.03
DS,Platform,0.03
X360,Action,0.03
Wii,Sports,0.03
PS2,Platform,0.03
X360,Role-Playing,0.03
DS,Action,0.03
PS2,Simulation,0.03
PSV,Adventure,0.03
Wii,Sports,0.03
PC,Strategy,0.03
PC,Role-Playing,0.03
PSP,Misc,0.03
PC,Shooter,0.03
X360,Adventure,0.03
PS,Sports,0.03
PC,Action,0.03
Wii,Simulation,0.03
PSP,Adventure,0.03
PS2,Shooter,0.03
Wii,Simulation,0.03
GBA,Racing,0.03
PSP,Adventure,0.03
PS4,Misc,0.03
DS,Strategy,0.03
PC,Action,0.03
WiiU,Sports,0.03
PC,Simulation,0.03
X360,Action,0.03
DS,Adventure,0.03
PS3,Misc,0.03
PS2,Misc,0.03
PS2,Sports,0.03
GBA,Role-Playing,0.03
PS,Shooter,0.03
PSP,Adventure,0.03
PSP,Action,0.03
PS4,Adventure,0.03
DS,Misc,0.03
SNES,Action,0.03
DS,Puzzle,0.03
DS,Simulation,0.03
Wii,Platform,0.03
PS,Fighting,0.03
PS2,Action,0.03
PS,Adventure,0.03
DS,Adventure,0.03
PSV,Adventure,0.03
PS2,Adventure,0.03
PSP,Sports,0.03
PSV,Role-Playing,0.02
DS,Simulation,0.02
PSV,Adventure,0.02
Wii,Sports,0.02
XOne,Action,0.02
PC,Strategy,0.02
PSP,Misc,0.02
DS,Adventure,0.02
GC,Puzzle,0.02
PC,Puzzle,0.02
PC,Strategy,0.02
GBA,Racing,0.02
PSP,Adventure,0.02
PS2,Adventure,0.02
XB,Racing,0.02
PSV,Adventure,0.02
GC,Racing,0.02
PC,Adventure,0.02
SAT,Misc,0.02
X360,Shooter,0.02
DS,Misc,0.02
PC,Strategy,0.02
PC,Strategy,0.02
PS2,Fighting,0.02
PC,Strategy,0.02
DS,Adventure,0.02
DS,Action,0.02
PS2,Shooter,0.02
PS3,Action,0.02
XB,Fighting,0.02
GBA,Shooter,0.02
PC,Strategy,0.02
Wii,Simulation,0.02
PS3,Adventure,0.02
PS2,Simulation,0.02
PS2,Simulation,0.02
PC,Role-Playing,0.02
GC,Sports,0.02
GC,Racing,0.02
PSP,Action,0.02
X360,Action,0.02
PSP,Sports,0.02
PSP,Misc,0.02
PSP,Action,0.02
XB,Shooter,0.02
XB,Simulation,0.02
PS3,Action,0.02
PS3,Role-Playing,0.02
XB,Sports,0.02
PSP,Adventure,0.02
PS2,Racing,0.02
PC,Action,0.02
PSP,Fighting,0.02
PC,Simulation,0.02
XB,Action,0.02
GBA,Action,0.02
PSP,Shooter,0.02
PC,Simulation,0.02
PSP,Action,0.02
3DS,Simulation,0.02
DS,Simulation,0.02
DS,Action,0.02
PS4,Role-Playing,0.02
PS3,Action,0.02
PC,Strategy,0.02
PS3,Action,0.02
XB,Platform,0.02
PSP,Action,0.02
PS3,Adventure,0.02
PS4,Fighting,0.02
PSP,Role-Playing,0.02
DS,Adventure,0.02
PC,Role-Playing,0.02
X360,Sports,0.02
X360,Sports,0.02
DS,Misc,0.02
PSV,Action,0.02
DS,Puzzle,0.02
XB,Action,0.02
PS2,Sports,0.02
XB,Shooter,0.02
PS,Racing,0.02
GBA,Racing,0.02
PSP,Strategy,0.02
PC,Strategy,0.02
PC,Strategy,0.02
PS,Racing,0.02
3DO,Puzzle,0.02
Wii,Shooter,0.02
PSP,Misc,0.02
Wii,Shooter,0.02
PSP,Racing,0.02
PSV,Action,0.02
PS2,Adventure,0.02
PS2,Adventure,0.02
PC,Shooter,0.02
X360,Adventure,0.02
PSV,Action,0.02
DS,Simulation,0.02
Wii,Platform,0.02
GBA,Shooter,0.02
X360,Shooter,0.02
PS,Platform,0.02
Wii,Racing,0.02
DS,Role-Playing,0.02
PC,Simulation,0.02
Wii,Sports,0.02
PS3,Misc,0.02
PC,Puzzle,0.02
PS2,Simulation,0.02
X360,Adventure,0.02
DS,Role-Playing,0.02
Wii,Action,0.02
PSP,Adventure,0.02
PC,Shooter,0.02
PSP,Adventure,0.02
GC,Strategy,0.02
PC,Strategy,0.02
PS,Fighting,0.02
DS,Sports,0.02
PSP,Adventure,0.02
PSP,Adventure,0.02
PC,Simulation,0.02
PC,Action,0.02
PS2,Adventure,0.02
X360,Sports,0.02
PS,Puzzle,0.02
PS4,Role-Playing,0.02
DS,Sports,0.02
X360,Adventure,0.02
GBA,Shooter,0.02
PSV,Action,0.02
PSP,Adventure,0.02
PS2,Adventure,0.02
DS,Adventure,0.02
PC,Fighting,0.02
PS2,Role-Playing,0.02
PC,Action,0.02
PSP,Strategy,0.02
XB,Racing,0.02
DS,Action,0.02
PSP,Puzzle,0.02
DS,Action,0.02
XOne,Racing,0.02
PS,Misc,0.02
DS,Action,0.02
X360,Action,0.02
DS,Platform,0.02
Wii,Shooter,0.02
PS2,Adventure,0.02
PS3,Adventure,0.02
GBA,Role-Playing,0.02
DS,Strategy,0.02
PC,Racing,0.02
GBA,Platform,0.02
Wii,Adventure,0.02
PC,Racing,0.02
GBA,Role-Playing,0.02
PS2,Adventure,0.02
DS,Misc,0.02
PC,Puzzle,0.02
PSV,Action,0.02
3DS,Action,0.02
Wii,Puzzle,0.02
PC,Simulation,0.02
PS,Sports,0.02
GBA,Role-Playing,0.02
X360,Racing,0.02
Wii,Puzzle,0.02
PSP,Adventure,0.02
DS,Puzzle,0.02
PC,Shooter,0.02
PC,Misc,0.02
PS4,Action,0.02
Wii,Sports,0.02
PSP,Action,0.02
PS2,Fighting,0.02
PS4,Action,0.02
PC,Strategy,0.02
PS,Shooter,0.02
PC,Shooter,0.02
PC,Puzzle,0.02
PS2,Role-Playing,0.02
PS2,Adventure,0.02
XB,Sports,0.02
PC,Racing,0.02
Wii,Racing,0.02
PSV,Role-Playing,0.02
X360,Role-Playing,0.02
XB,Action,0.02
PSP,Misc,0.02
PSP,Misc,0.02
Wii,Puzzle,0.02
PSP,Adventure,0.02
PS3,Fighting,0.02
Wii,Action,0.02
PC,Shooter,0.02
PS2,Adventure,0.02
X360,Racing,0.02
DS,Adventure,0.02
PC,Adventure,0.02
PS2,Adventure,0.02
PS2,Adventure,0.02
PS2,Action,0.02
PSP,Misc,0.02
PSP,Adventure,0.02
PSP,Role-Playing,0.02
GBA,Role-Playing,0.02
XB,Fighting,0.02
XB,Sports,0.02
PSP,Misc,0.02
DS,Action,0.02
PC,Racing,0.02
PC,Action,0.02
PS2,Adventure,0.02
PSV,Action,0.02
PS,Role-Playing,0.02
PS2,Sports,0.02
PC,Action,0.02
DS,Misc,0.02
PSP,Adventure,0.02
PSP,Adventure,0.02
PC,Shooter,0.02
PS2,Action,0.02
GC,Sports,0.02
PC,Strategy,0.02
XB,Racing,0.02
PS2,Fighting,0.02
PS2,Racing,0.02
PC,Shooter,0.02
PC,Shooter,0.02
PSV,Misc,0.02
PS3,Action,0.02
PS3,Adventure,0.02
PC,Simulation,0.02
PC,Strategy,0.02
PC,Role-Playing,0.02
DS,Puzzle,0.02
Wii,Strategy,0.02
PSP,Misc,0.02
GC,Sports,0.02
PC,Sports,0.02
Wii,Sports,0.02
PC,Racing,0.02
XOne,Sports,0.02
PS3,Action,0.02
DS,Shooter,0.02
XB,Shooter,0.02
PSV,Action,0.02
DS,Sports,0.02
PSP,Role-Playing,0.02
PS,Fighting,0.02
DS,Puzzle,0.02
XB,Adventure,0.02
PC,Simulation,0.02
PS2,Sports,0.02
PS2,Misc,0.02
PS4,Action,0.02
DS,Simulation,0.02
SNES,Puzzle,0.02
PS3,Role-Playing,0.02
DS,Adventure,0.02
PS3,Action,0.02
PC,Strategy,0.02
PS2,Adventure,0.02
PC,Role-Playing,0.02
DS,Adventure,0.02
PS2,Shooter,0.02
PS3,Adventure,0.02
PS2,Puzzle,0.02
PC,Adventure,0.02
PSP,Action,0.02
GC,Misc,0.02
PC,Shooter,0.02
PC,Strategy,0.02
PSV,Action,0.02
SAT,Shooter,0.02
PSP,Misc,0.02
DS,Misc,0.02
DS,Strategy,0.02
PSP,Adventure,0.02
PC,Racing,0.02
GC,Shooter,0.02
PS3,Misc,0.02
PS3,Simulation,0.02
DS,Simulation,0.02
DS,Adventure,0.02
XB,Action,0.02
Wii,Shooter,0.02
PS3,Action,0.02
PS2,Adventure,0.02
PC,Adventure,0.02
PS2,Misc,0.02
PC,Adventure,0.02
XOne,Racing,0.02
PS3,Sports,0.02
PC,Sports,0.02
PC,Strategy,0.02
PS,Sports,0.02
DS,Platform,0.02
PC,Adventure,0.02
X360,Sports,0.02
PS2,Adventure,0.02
DS,Action,0.02
DS,Adventure,0.02
PSP,Adventure,0.02
PS2,Strategy,0.02
PSP,Action,0.02
PSP,Adventure,0.02
XB,Fighting,0.02
PC,Role-Playing,0.02
Wii,Puzzle,0.02
DS,Sports,0.02
PS2,Adventure,0.02
PSP,Adventure,0.02
PS3,Adventure,0.02
PSV,Adventure,0.02
Wii,Sports,0.02
3DS,Role-Playing,0.02
PSP,Racing,0.02
PC,Role-Playing,0.02
GC,Action,0.02
PC,Simulation,0.02
PC,Strategy,0.02
PS3,Misc,0.02
PC,Role-Playing,0.02
PSP,Action,0.02
PSP,Puzzle,0.02
DS,Puzzle,0.02
PS3,Action,0.02
DS,Simulation,0.02
PS2,Adventure,0.02
DS,Misc,0.02
XB,Racing,0.02
PS2,Adventure,0.02
PS,Shooter,0.02
DS,Puzzle,0.02
PSP,Strategy,0.02
PSP,Platform,0.02
DS,Action,0.02
PC,Strategy,0.02
GC,Shooter,0.02
PC,Shooter,0.02
PS3,Adventure,0.02
PSV,Misc,0.02
DS,Action,0.02
SNES,Fighting,0.02
SAT,Sports,0.02
PC,Action,0.02
XB,Racing,0.02
Wii,Puzzle,0.02
X360,Misc,0.02
3DS,Sports,0.02
PSP,Adventure,0.02
DS,Platform,0.02
PS3,Action,0.02
PS2,Racing,0.02
PSP,Adventure,0.02
PC,Role-Playing,0.02
PS3,Action,0.02
WiiU,Shooter,0.02
PSP,Simulation,0.02
GC,Racing,0.02
PC,Strategy,0.02
Wii,Misc,0.02
PS2,Misc,0.02
Wii,Misc,0.02
GBA,Shooter,0.02
PSP,Adventure,0.02
Wii,Misc,0.02
3DS,Shooter,0.02
DS,Misc,0.02
PSV,Adventure,0.02
DS,Adventure,0.02
PSP,Adventure,0.02
PS3,Sports,0.02
XB,Puzzle,0.02
X360,Adventure,0.02
DS,Adventure,0.02
PSP,Strategy,0.02
SAT,Misc,0.02
PS2,Adventure,0.02
PC,Strategy,0.02
PSV,Adventure,0.02
PS2,Adventure,0.02
3DS,Action,0.02
GC,Platform,0.02
PS2,Adventure,0.02
PSP,Adventure,0.02
PS2,Racing,0.02
DS,Role-Playing,0.02
PC,Racing,0.02
PS,Adventure,0.02
PC,Platform,0.02
X360,Adventure,0.02
DS,Platform,0.02
PC,Action,0.02
DS,Misc,0.02
PC,Role-Playing,0.02
DS,Strategy,0.02
PC,Strategy,0.02
PS3,Role-Playing,0.02
XB,Fighting,0.02
PS2,Racing,0.02
PSP,Puzzle,0.02
PS,Adventure,0.02
DS,Adventure,0.02
DS,Adventure,0.02
DS,Action,0.02
PSP,Adventure,0.02
GBA,Sports,0.02
X360,Adventure,0.02
PS2,Action,0.02
PS2,Adventure,0.02
X360,Action,0.02
DS,Simulation,0.02
GBA,Misc,0.02
PSP,Role-Playing,0.02
DS,Shooter,0.02
PS2,Adventure,0.02
PC,Role-Playing,0.02
Wii,Fighting,0.02
PS3,Role-Playing,0.02
PS3,Shooter,0.02
Wii,Action,0.02
DS,Adventure,0.02
DS,Puzzle,0.02
3DS,Action,0.02
GBA,Role-Playing,0.02
PS4,Action,0.02
PC,Shooter,0.02
PSP,Adventure,0.02
XOne,Role-Playing,0.02
PS3,Adventure,0.02
PC,Racing,0.02
PC,Simulation,0.02
Wii,Sports,0.02
SAT,Adventure,0.02
PS3,Action,0.02
GBA,Sports,0.02
PC,Strategy,0.02
WiiU,Shooter,0.02
DS,Shooter,0.02
PSV,Action,0.02
PC,Simulation,0.02
XB,Action,0.02
PSP,Action,0.02
Wii,Fighting,0.02
PSP,Adventure,0.02
3DS,Adventure,0.02
PSP,Misc,0.02
DS,Sports,0.02
GBA,Platform,0.02
GBA,Racing,0.02
XB,Shooter,0.02
DS,Adventure,0.02
PS,Simulation,0.02
PSP,Role-Playing,0.02
Wii,Adventure,0.02
DS,Adventure,0.02
PSV,Role-Playing,0.02
Wii,Adventure,0.02
DS,Action,0.02
N64,Sports,0.02
N64,Puzzle,0.02
DS,Simulation,0.02
PSP,Strategy,0.02
DS,Racing,0.02
PC,Simulation,0.02
PS,Adventure,0.02
PSP,Adventure,0.02
DS,Role-Playing,0.02
PS2,Platform,0.02
PS,Action,0.02
PSV,Action,0.02
PS3,Misc,0.02
PSP,Role-Playing,0.02
PSP,Misc,0.02
XB,Racing,0.02
PSP,Adventure,0.02
PC,Racing,0.02
PSP,Role-Playing,0.02
PSP,Misc,0.02
3DS,Action,0.02
PSV,Role-Playing,0.02
PS4,Action,0.02
DS,Simulation,0.02
DS,Simulation,0.02
PSP,Action,0.02
PS3,Role-Playing,0.02
XB,Racing,0.02
PSV,Adventure,0.02
GC,Sports,0.02
PS2,Sports,0.02
PS4,Action,0.02
PS2,Action,0.02
PSP,Adventure,0.02
WiiU,Fighting,0.02
Wii,Racing,0.02
GBA,Action,0.02
PC,Role-Playing,0.02
PS2,Simulation,0.02
PS2,Sports,0.02
DS,Puzzle,0.02
PSP,Adventure,0.02
X360,Strategy,0.02
PC,Simulation,0.02
PSP,Adventure,0.02
PC,Strategy,0.02
Wii,Puzzle,0.02
PSP,Role-Playing,0.02
XB,Misc,0.02
PSP,Adventure,0.02
PS3,Adventure,0.02
PC,Simulation,0.02
PSV,Adventure,0.02
PS2,Platform,0.02
DS,Strategy,0.02
PC,Simulation,0.02
PS2,Role-Playing,0.02
PC,Sports,0.02
PC,Simulation,0.02
PSP,Action,0.02
3DS,Action,0.02
PC,Role-Playing,0.02
Wii,Adventure,0.02
PC,Puzzle,0.02
X360,Shooter,0.02
PC,Action,0.02
PSP,Simulation,0.02
DS,Puzzle,0.02
3DS,Action,0.02
PC,Action,0.02
PS4,Action,0.02
PC,Sports,0.02
DS,Puzzle,0.02
PS3,Role-Playing,0.02
PSV,Strategy,0.02
Wii,Simulation,0.02
PS2,Action,0.02
PSV,Action,0.02
DS,Action,0.02
PC,Strategy,0.02
PC,Role-Playing,0.02
GBA,Role-Playing,0.02
PC,Shooter,0.02
PSP,Adventure,0.02
XB,Fighting,0.02
PS3,Adventure,0.02
Wii,Sports,0.02
PSP,Role-Playing,0.02
PC,Shooter,0.02
PSP,Adventure,0.02
PC,Shooter,0.02
PS2,Adventure,0.02
PS4,Sports,0.02
DS,Action,0.02
WiiU,Platform,0.02
PC,Puzzle,0.02
PC,Strategy,0.02
PS3,Action,0.02
PC,Adventure,0.02
PS2,Sports,0.02
PSV,Action,0.02
PS,Sports,0.02
PS4,Action,0.02
PS4,Role-Playing,0.02
Wii,Racing,0.02
PSP,Fighting,0.02
PSP,Adventure,0.02
3DO,Simulation,0.02
PC,Shooter,0.02
PS4,Adventure,0.02
PS3,Action,0.02
PS2,Adventure,0.02
DS,Platform,0.02
PC,Strategy,0.02
GBA,Strategy,0.02
XB,Platform,0.02
PSV,Action,0.02
DS,Simulation,0.02
3DS,Strategy,0.02
PSP,Role-Playing,0.02
PC,Strategy,0.02
PSV,Action,0.02
GC,Racing,0.02
PC,Misc,0.02
PSV,Action,0.02
Wii,Shooter,0.02
3DS,Puzzle,0.02
XB,Sports,0.02
PSP,Misc,0.02
DS,Simulation,0.02
PS,Strategy,0.02
PS2,Fighting,0.02
X360,Shooter,0.02
PS,Shooter,0.02
PSP,Adventure,0.02
PS3,Action,0.02
PSV,Adventure,0.02
X360,Action,0.02
PC,Adventure,0.02
PSP,Misc,0.02
PSP,Action,0.02
PS2,Role-Playing,0.02
PS2,Shooter,0.02
PS,Puzzle,0.02
PSP,Role-Playing,0.02
PC,Simulation,0.02
DS,Racing,0.02
PS2,Simulation,0.02
GBA,Misc,0.02
GC,Action,0.02
PC,Racing,0.02
X360,Misc,0.02
DS,Adventure,0.02
GBA,Action,0.02
PS2,Adventure,0.02
PS2,Adventure,0.02
XB,Sports,0.02
X360,Action,0.02
Wii,Sports,0.02
PS3,Action,0.02
WiiU,Action,0.02
GBA,Misc,0.02
XB,Shooter,0.02
TG16,Shooter,0.02
PS2,Action,0.02
GBA,Action,0.02
PS2,Simulation,0.02
PS4,Puzzle,0.02
PS,Action,0.02
PC,Shooter,0.02
PSP,Adventure,0.02
3DS,Action,0.02
DS,Misc,0.02
PS2,Simulation,0.02
XB,Adventure,0.02
DS,Misc,0.02
Wii,Shooter,0.02
PSP,Adventure,0.02
PSP,Adventure,0.02
PS2,Strategy,0.02
PSP,Adventure,0.02
NG,Sports,0.02
PSV,Adventure,0.02
3DS,Action,0.02
DS,Misc,0.02
PSV,Adventure,0.02
DS,Platform,0.02
Wii,Role-Playing,0.02
PS3,Action,0.02
PSV,Action,0.02
GBA,Adventure,0.02
PC,Sports,0.02
PSP,Adventure,0.02
PC,Role-Playing,0.02
PS3,Misc,0.02
Wii,Simulation,0.02
PSP,Racing,0.02
PSP,Role-Playing,0.02
3DS,Action,0.02
PC,Strategy,0.02
PC,Action,0.02
DS,Sports,0.02
PC,Misc,0.02
DS,Action,0.02
PS2,Role-Playing,0.02
PSV,Misc,0.02
PSP,Action,0.02
PS2,Sports,0.02
DS,Sports,0.02
3DS,Misc,0.02
PSV,Racing,0.02
DS,Puzzle,0.02
PS2,Adventure,0.02
DS,Simulation,0.02
PS2,Role-Playing,0.02
DS,Misc,0.02
DS,Action,0.02
PC,Puzzle,0.02
PSP,Misc,0.02
PSP,Puzzle,0.02
XB,Sports,0.02
PS2,Sports,0.02
Wii,Racing,0.02
XB,Action,0.02
X360,Shooter,0.02
DS,Sports,0.02
PS3,Shooter,0.02
PS2,Fighting,0.02
DS,Simulation,0.02
PC,Strategy,0.02
PSP,Misc,0.02
PS2,Adventure,0.02
DS,Puzzle,0.02
PC,Shooter,0.02
DS,Misc,0.02
PS2,Action,0.02
GBA,Action,0.02
PC,Shooter,0.02
X360,Sports,0.02
PC,Adventure,0.02
XOne,Action,0.02
PS3,Action,0.02
PSP,Adventure,0.02
3DS,Action,0.02
DS,Misc,0.02
PS2,Racing,0.02
3DS,Action,0.02
PS2,Adventure,0.02
PS2,Adventure,0.02
DS,Sports,0.02
GBA,Puzzle,0.02
PSP,Adventure,0.02
Wii,Puzzle,0.02
DS,Adventure,0.02
PC,Action,0.02
Wii,Racing,0.02
PS,Action,0.02
PS2,Fighting,0.02
GBA,Role-Playing,0.02
XB,Fighting,0.02
GBA,Puzzle,0.02
PC,Simulation,0.02
PSP,Action,0.02
PS2,Action,0.02
Wii,Misc,0.02
XB,Shooter,0.02
PSP,Role-Playing,0.02
PC,Action,0.02
PC,Action,0.02
PSV,Adventure,0.02
PS2,Role-Playing,0.02
PSP,Action,0.02
GC,Sports,0.02
Wii,Sports,0.02
PS3,Sports,0.02
XB,Sports,0.02
PS,Role-Playing,0.02
Wii,Sports,0.02
GBA,Misc,0.02
PC,Simulation,0.02
PS2,Role-Playing,0.02
GBA,Sports,0.02
PC,Puzzle,0.02
GBA,Platform,0.02
DS,Platform,0.02
PS3,Racing,0.02
PC,Action,0.02
PS2,Misc,0.02
PSP,Strategy,0.02
GC,Sports,0.02
PS2,Shooter,0.02
PS3,Role-Playing,0.02
PS4,Misc,0.02
